symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
MT1IP	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
MT1H	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.8785163575744948	No data	0	No data	No data	-0.8770499999999999	0.5	0
IFNL1	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	1	0	0	0	No data	No data	0.6283600750156282	-0.11063639916225082	0	No data	No data	-0.2625	No data	No data
MT1X	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.9257136903521568	No data	0	No data	No data	-0.7540975	0.5	-1
KLK3	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	0.5	0	1	0	1	0	No data	No data	0.5866847259845802	-0.8782553395852616	0	No data	No data	-0.42528749999999993	1	0
MT1M	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.9338403834132112	No data	0	No data	No data	-0.6311475000000002	0.5	0
MT1G	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.8465305271931653	No data	0	No data	No data	-0.8387100000000001	0.5	0
VCAM1	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	1	0	0	No data	-0.6434673890393832	-0.9119953041623549	0	-1	No data	0	1	-1
MT1F	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	No data	No data	0	0	0	0.09836000000000027	No data	0.7534903104813502	No data	0	No data	No data	-0.836065	0.5	-1
FNDC5	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	1	1	0	0	0	0.8820749999999997	No data	-0.22525526151281516	-0.8133722890680308	0	No data	No data	0	0.75	0
DDIT3	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	1	1	0	0.40828500000000006	No data	-0.28808085017712026	-0.6959375071590823	0	-1	-1	No data	-1	-1
MT1B	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.905084392581788	No data	-1	No data	No data	-0.6721299999999999	1	0.5
GGH	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	1	0	0	No data	-0.5039591581579496	0	0	-1	No data	No data	0.5	-1
DUSP4	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	1	0	0.8477150000000002	No data	-0.6023129818712232	-0.2410537013347977	0	No data	No data	-0.0038074999999999195	0.5	0
MAPKAPK2	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	0.25	0	0	1	1	1	0.6375	1	-0.9543654928110022	-0.840450903392079	0	-1	No data	-0.10625	-1	-1
MT1JP	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
ALG1	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	0	0	0	No data	0.61471139820796	-0.5413669243922955	-1	No data	No data	0	-1	-1
TG	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	1	0	0	0	0	No data	-0.01823296520108353	-0.7154811195465555	0	No data	No data	0	1	0
HIF1A	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	1	1	0	0.5157400000000003	No data	-0.7432798499687434	-0.9648499282252115	0	-1	-1	0	0.5	-1
AGBL2	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	1	1	0	0	No data	-0.02198374661387792	No data	0	No data	No data	0	0.5	0
MT1E	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	0	0	No data	No data	0.8525734528026672	No data	0	No data	No data	0	0.5	-1
RNPC3	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	0	0	0.43907000000000024	No data	-0.20431339862471343	-0.670839373014458	-1	No data	No data	0	-1	-1
SHH	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	1	0	1	1	0	0.3722949999999997	No data	-0.8368410085434466	-0.9761234280102243	0	No data	No data	0	0.5	0
MTNR1A	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	1	1	0	1	1	0	0.25714499999999985	1	0.804334236299229	No data	0	No data	No data	0	0.5	1
CD69	0.0025308974962656413	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	0.010310988335802622	No data	No data	1	0	1	1	0	0	No data	0.006563867472390017	0	0	-1	No data	0	0.75	0
CD68	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	No data	No data	0.34277974578037096	0	0	No data	No data	0	0.5	-1
KDM6A	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0.6730899999999999	1	-0.93081892060846	-0.9469165904643118	0	No data	-1	-0.6490024999999999	-1	-1
DEFB4A	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	0	0	0	0	No data	0.9930193790372994	0	No data	No data	No data	-1	1	0.5
SLC7A9	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	0	0	0.34291499999999997	No data	0.25797041050218805	-0.3305195289591578	0	No data	No data	0	0.75	0.5
RO60	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.48885000000000006	No data	-0.5882475515732444	-0.5471541451965541	0	No data	No data	No data	-1	-1
BRD2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.75	0	0	1	1	0	0.8002499999999998	1	-0.8645551156490936	-0.8916459794500927	0	No data	No data	0	-1	0
GZMB	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	0	1	0	0	No data	0.9646801416961868	-0.5516572839837997	0	No data	No data	-0.28137749999999995	0.5	0
H3P44	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
ABHD16A	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0.8028700000000001	No data	-0.6466972285892894	-0.7509349426743552	0	No data	No data	0	-1	0
IL17RC	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	0	0	0	No data	-0.05303188164200878	-0.2472719432228987	0	No data	No data	0	-1	0
MYO1E	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	0	0	0.8059550000000002	No data	-0.5711606584705147	-0.8900965860987065	0	No data	No data	-0.29151750000000015	-1	-1
CFHR2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	0	0	0	0	No data	0.8403834132110857	0	0	No data	No data	-0.6666675000000002	1	1
PLAG1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.7700000000000002	No data	-0.9012294227964159	-0.239509377276452	0	No data	No data	0	0.5	0
MCAM	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.25	1	0	0	0	0	0	No data	-0.39831214836424256	0	0	No data	No data	0	-1	-1
MAP4K4	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0.5448000000000001	No data	-0.9161283600750156	-0.40973398712218556	0	-1	No data	-0.17810750000000014	0.5	-1
SMURF2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	1	1	0.9598950000000002	No data	-0.7110856428422587	-0.5600343205113292	0	No data	No data	-0.4084225	-1	-1
SLC52A3	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	0	0	0	No data	-0.13773702854761405	-0.8300258289549053	0	No data	No data	0	0.5	0
CGB5	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	No data	No data	No data	No data	No data	0.8958116274223797	-0.2545468018122199	No data	No data	No data	-1	0.75	0.5
POLG2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	1	0	No data	0.1836841008543446	-0.6559822379262517	0	No data	No data	0	-1	-1
DNASE1L3	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	1	0	0.06557499999999976	No data	0.2622421337778704	-0.6605691823049644	0	No data	No data	0	0.75	0
ASS1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.8422350000000002	No data	0.09324859345697023	-0.8391754329267953	0	No data	No data	No data	0.75	0
PF4	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	0	1	1	No data	No data	0.7768285059387372	0	0	No data	No data	-0.653465	0.75	0.5
VEGFC	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.75	0	1	0	0	0	0.27207500000000023	No data	-0.5247968326734737	-0.7711296360631253	0	No data	No data	0	-1	0
DEFB4B	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	No data	No data	No data	0	No data	0.9582204625963742	0	No data	No data	No data	-1	0.75	0.5
TRAJ60	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
LARP6	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.5621200000000002	No data	-0.47978745571994164	-0.10006653173107727	0	No data	No data	0	0.5	0
FSCN1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	1	1	0	0.8275849999999998	No data	-0.6183579912481767	-0.696824757877418	0	No data	No data	0	-1	0
GINS2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.6216200000000001	No data	0.836424255053136	0	-1	No data	No data	No data	0.5	0
CGA	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	0	0	0	0	No data	0.17857887059804134	-0.31270145838226654	0	No data	No data	No data	1	0
PIK3R3	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.75	0	0	1	1	0	0.7939250000000001	No data	0.1191914982287976	No data	0	No data	No data	-0.3709325	-1	0
S100A1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.6808500000000002	No data	0.8871639924984371	-0.9100954185662641	0	No data	No data	0	0.5	-1
ERG	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0.8225450000000002	No data	-0.7169201917066055	-0.9546738487107798	0	No data	No data	-0.08141999999999996	-1	0
HMGCL	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	1	0.4	No data	0.24765576161700364	-0.7398805606611932	0	No data	No data	-0.16922999999999994	0.5	-1
CALR	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.7002400000000002	No data	-0.6513857053552823	-0.9222726838122416	0	No data	-1	0	-1	-1
TRAC	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.75	1	0	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	-1
TRAV29DV5	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.75	1	0	0	0	0	0	No data	No data	No data	No data	No data	No data	0	1	0.5
TLE3	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.9479849999999999	No data	-0.992602625546989	-0.6264975812957709	0	No data	No data	-0.5643699999999999	0.5	-1
MPP1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	0	0	0.6459249999999997	No data	-0.7999583246509689	-0.1006413745902085	0	No data	No data	0	0.5	-1
XBP1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0.228725	No data	-0.22629714523859135	-0.9384604599449572	0	-1	No data	No data	0.5	-1
SEMA4D	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.5	1	0	0	0	1	0.27494000000000013	No data	-0.7364034173786205	-0.5781177424199154	0	No data	No data	0	0.5	-1
TMEM106C	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0	No data	0.538445509481142	No data	0	No data	No data	No data	-1	-1
AGBL3	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0	No data	0.15638674723900814	No data	0	No data	No data	0	0.5	0
LMNA	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	1	0	0.834335	No data	-0.8783079808293395	-0.9903005406313533	0	No data	No data	0	-1	-1
PLA2G6	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	1	1	0	0.49131500000000017	No data	-0.05990831423213172	-0.7342893039590676	0	No data	No data	0	-1	-1
CTSB	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	1	1	1	0	No data	0.48145446968118355	-0.20891838739899526	0	No data	No data	0	-1	-1
ACE2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	1	1	1	1	0.10559000000000011	No data	-0.8245467805792873	-0.9774516348243245	0	No data	No data	0	0.5	0
EGFR	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	1	1	1	1	0.5247950000000003	1	-0.6906647218170452	-0.9856535047839837	0	-1	-1	0	0.5	0
CD5	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.5	1	0	0	0	0	0	No data	0.15003125651177318	0	0	No data	No data	0	0.5	0
C1S	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	1	1	1	0	0	No data	-0.38091269014377993	No data	0	No data	No data	0	1	-1
DDX39B	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.9766350000000003	No data	-0.866326317982913	No data	-1	-1	No data	-0.7371500000000001	-1	-1
PSMD12	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	0	1	0	0	0.8793849999999999	No data	-0.9305063554907272	No data	-1	No data	No data	0	-1	-1
VIPR1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	1	0	0.23413499999999984	No data	0.7751614919774954	-0.8313809771811422	0	-1	No data	0	0.5	0
KIF26B	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	0	0	0.41413500000000025	No data	-0.8757032715148989	-0.7568514255944555	0	No data	No data	0	0.5	0.5
IL2RG	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	0	0	0	0	No data	-0.8787247343196499	0	0	No data	No data	0	0.5	0
DNASE1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	0	1	0	0	No data	0.9798916440925192	-0.7959603502910617	0	No data	No data	0	0.5	0
MME	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	1	1	1	0.7066650000000003	No data	0.015836632631798242	-0.6469302396874399	0	-1	No data	0	0.5	0
NPRL3	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.8154649999999997	No data	-0.5091685767868306	-0.9472325703843972	No data	No data	No data	No data	-1	-1
KDM5C	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0.7532049999999998	No data	-0.9266513857053553	-0.7809006870294799	0	No data	-1	-0.6233975	-1	-1
ACHE	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	0	1	1	1	0.4218249999999998	0	-0.8797666180454261	-0.9157987311272503	0	-1	No data	0	0.75	0
DUSP5	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	1	1	0.6744799999999997	No data	0.01135653261096059	0	0	No data	No data	0	0.5	-1
EREG	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.5	0	1	0	0	0	0	No data	0.6626380495936655	0	0	No data	No data	0	1	0
KCNA2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	0	1	0	0.9699399999999997	No data	-0.6518024588455928	-0.8815182216447378	0	No data	No data	-0.46893749999999984	0.75	0.5
P4HB	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	0	1	1	1	0.6948799999999998	0	-0.8569493644509273	-0.5109172787807997	0	No data	No data	0	0.5	-1
ENTPD1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0	No data	-0.37528651802458846	-0.8813889555066123	0	No data	No data	0	-1	-1
PMPCA	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.5523800000000001	No data	0.19649927068139195	-0.6159817610466661	-1	No data	No data	0	-1	-1
CCL7	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	1	0	0	0	No data	0.931131485726193	0	0	No data	No data	-0.3434349999999998	1	0.5
S100B	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0.9456499999999999	No data	0.7722442175453219	-0.12511711754295884	0	No data	No data	0	1	0
